Latitude,Longitude,count,max,min,ptp
41.887,-87.702,3,2013-08-22,2013-08-22,0
41.887,-87.703,1,2013-08-22,2013-08-22,0
41.887,-87.704,1,2013-08-22,2013-08-22,0
41.887,-87.705,1,2013-08-22,2013-08-22,0
41.887,-87.716,2,2013-08-22,2013-08-22,0
41.887,-87.717,1,2013-08-22,2013-08-22,0
41.887,-87.721,2,2013-08-22,2013-08-22,0
41.887,-87.722,2,2013-08-22,2013-08-22,0
41.887,-87.723,1,2013-08-22,2013-08-22,0
41.886,-87.716,1,2013-08-22,2013-08-22,0
41.885,-87.717,1,2013-08-22,2013-08-22,0
41.886,-87.717,2,2013-08-22,2013-08-22,0
41.886,-87.721,3,2013-08-22,2013-08-22,0
41.886,-87.728,1,2013-08-22,2013-08-22,0
41.885,-87.702,2,2013-08-22,2013-08-22,0
41.885,-87.703,1,2013-08-22,2013-08-22,0
41.885,-87.704,1,2013-08-22,2013-08-22,0
41.885,-87.705,1,2013-08-22,2013-08-22,0
41.885,-87.706,1,2013-08-22,2013-08-22,0
41.885,-87.711,1,2013-08-22,2013-08-22,0
41.885,-87.713,1,2013-08-22,2013-08-22,0
41.888,-87.77,1,2013-08-15,2013-08-15,0
41.888,-87.768,1,2013-08-15,2013-08-15,0
41.888,-87.763,2,2013-08-15,2013-08-15,0
41.888,-87.76,1,2013-08-15,2013-08-15,0
41.888,-87.702,2,2013-08-22,2013-08-22,0
41.888,-87.703,1,2013-08-22,2013-08-22,0
41.888,-87.704,1,2013-08-22,2013-08-22,0
41.888,-87.705,1,2013-08-22,2013-08-22,0
41.888,-87.706,2,2013-08-22,2013-08-22,0
41.888,-87.711,1,2013-08-22,2013-08-22,0
41.888,-87.712,2,2013-08-22,2013-08-22,0
41.888,-87.714,2,2013-08-22,2013-08-22,0
41.888,-87.715,1,2013-08-22,2013-08-22,0
41.888,-87.717,2,2013-08-22,2013-08-22,0
41.888,-87.721,1,2013-08-22,2013-08-22,0
41.888,-87.722,4,2013-08-22,2013-08-22,0
41.888,-87.723,1,2013-08-22,2013-08-22,0
41.888,-87.724,3,2013-08-22,2013-08-22,0
41.888,-87.746,2,2013-08-15,2013-08-15,0
41.888,-87.747,1,2013-08-15,2013-08-15,0
41.888,-87.748,1,2013-08-15,2013-08-15,0
41.888,-87.749,1,2013-08-15,2013-08-15,0
41.888,-87.75,1,2013-08-15,2013-08-15,0
41.888,-87.752,1,2013-08-15,2013-08-15,0
41.888,-87.753,1,2013-08-15,2013-08-15,0
41.885,-87.715,1,2013-08-22,2013-08-22,0
41.885,-87.718,3,2013-08-22,2013-08-22,0
41.882,-87.706,2,2013-08-22,2013-08-22,0
41.883,-87.722,2,2013-08-22,2013-08-22,0
41.884,-87.731,4,2013-08-22,2013-08-22,0
41.883,-87.704,2,2013-08-22,2013-08-22,0
41.883,-87.705,3,2013-08-22,2013-08-22,0
41.883,-87.706,2,2013-08-22,2013-08-22,0
41.883,-87.707,1,2013-08-22,2013-08-22,0
41.883,-87.709,1,2013-08-22,2013-08-22,0
41.883,-87.71,2,2013-08-22,2013-08-22,0
41.883,-87.711,2,2013-08-22,2013-08-22,0
41.883,-87.712,1,2013-08-22,2013-08-22,0
41.883,-87.721,3,2013-08-22,2013-08-22,0
41.883,-87.723,2,2013-08-22,2013-08-22,0
41.885,-87.719,2,2013-08-22,2013-08-22,0
41.883,-87.724,1,2013-08-22,2013-08-22,0
41.883,-87.725,1,2013-08-22,2013-08-22,0
41.883,-87.726,3,2013-08-22,2013-08-22,0
41.883,-87.727,2,2013-08-22,2013-08-22,0
41.883,-87.728,4,2013-08-22,2013-08-22,0
41.883,-87.729,3,2013-08-22,2013-08-22,0
41.883,-87.73,3,2013-08-22,2013-08-22,0
41.883,-87.731,4,2013-08-22,2013-08-22,0
41.882,-87.704,2,2013-08-22,2013-08-22,0
41.882,-87.705,1,2013-08-22,2013-08-22,0
41.884,-87.728,5,2013-08-22,2013-08-22,0
41.884,-87.726,1,2013-08-22,2013-08-22,0
41.884,-87.725,1,2013-08-22,2013-08-22,0
41.884,-87.724,3,2013-08-22,2013-08-22,0
41.885,-87.72,3,2013-08-22,2013-08-22,0
41.885,-87.721,4,2013-08-22,2013-08-22,0
41.885,-87.722,1,2013-08-22,2013-08-22,0
41.885,-87.723,1,2013-08-22,2013-08-22,0
41.885,-87.724,2,2013-08-22,2013-08-22,0
41.885,-87.727,1,2013-08-22,2013-08-22,0
41.885,-87.728,5,2013-08-22,2013-08-22,0
41.885,-87.729,1,2013-08-22,2013-08-22,0
41.885,-87.73,2,2013-08-22,2013-08-22,0
41.885,-87.731,2,2013-08-22,2013-08-22,0
41.884,-87.705,2,2013-08-22,2013-08-22,0
41.884,-87.706,2,2013-08-22,2013-08-22,0
41.884,-87.707,2,2013-08-22,2013-08-22,0
41.884,-87.708,2,2013-08-22,2013-08-22,0
41.884,-87.709,1,2013-08-22,2013-08-22,0
41.884,-87.71,1,2013-08-22,2013-08-22,0
41.884,-87.711,2,2013-08-22,2013-08-22,0
41.884,-87.717,1,2013-08-22,2013-08-22,0
41.884,-87.721,5,2013-08-22,2013-08-22,0
41.884,-87.722,3,2013-08-22,2013-08-22,0
41.884,-87.723,2,2013-08-22,2013-08-22,0
41.877,-87.728,1,2013-08-22,2013-08-22,0
41.877,-87.73,3,2013-08-22,2013-08-22,0
41.876,-87.709,5,2013-08-22,2013-08-22,0
41.783,-87.72,1,2013-08-29,2013-08-29,0
41.783,-87.706,1,2013-08-29,2013-08-29,0
41.783,-87.708,2,2013-08-29,2013-08-29,0
41.783,-87.711,2,2013-08-29,2013-08-29,0
41.783,-87.713,3,2013-08-29,2013-08-29,0
41.783,-87.714,2,2013-08-29,2013-08-29,0
41.783,-87.715,2,2013-08-29,2013-08-29,0
41.783,-87.716,1,2013-08-29,2013-08-29,0
41.783,-87.717,1,2013-08-29,2013-08-29,0
41.783,-87.718,2,2013-08-29,2013-08-29,0
41.783,-87.719,1,2013-08-29,2013-08-29,0
41.783,-87.721,2,2013-08-29,2013-08-29,0
41.782,-87.695,1,2013-08-29,2013-08-29,0
41.783,-87.722,1,2013-08-29,2013-08-29,0
41.783,-87.724,2,2013-08-29,2013-08-29,0
41.783,-87.725,2,2013-08-29,2013-08-29,0
41.783,-87.729,2,2013-08-29,2013-08-29,0
41.783,-87.73,4,2013-08-29,2013-08-29,0
41.783,-87.731,1,2013-08-29,2013-08-29,0
41.783,-87.733,2,2013-08-29,2013-08-29,0
41.783,-87.734,3,2013-08-29,2013-08-29,0
41.783,-87.735,2,2013-08-29,2013-08-29,0
41.783,-87.739,3,2013-08-29,2013-08-29,0
41.783,-87.702,3,2013-08-29,2013-08-29,0
41.783,-87.701,2,2013-08-29,2013-08-29,0
41.783,-87.7,2,2013-08-29,2013-08-29,0
41.783,-87.698,2,2013-08-29,2013-08-29,0
41.784,-87.716,2,2013-08-29,2013-08-29,0
41.784,-87.717,1,2013-08-29,2013-08-29,0
41.784,-87.718,1,2013-08-29,2013-08-29,0
41.784,-87.719,2,2013-08-29,2013-08-29,0
41.784,-87.72,1,2013-08-29,2013-08-29,0
41.784,-87.721,1,2013-08-29,2013-08-29,0
41.784,-87.722,2,2013-08-29,2013-08-29,0
41.784,-87.724,2,2013-08-29,2013-08-29,0
41.784,-87.725,3,2013-08-29,2013-08-29,0
41.784,-87.729,2,2013-08-29,2013-08-29,0
41.784,-87.73,4,2013-08-29,2013-08-29,0
41.784,-87.731,1,2013-08-29,2013-08-29,0
41.784,-87.732,1,2013-08-29,2013-08-29,0
41.784,-87.733,2,2013-08-29,2013-08-29,0
41.784,-87.734,3,2013-08-29,2013-08-29,0
41.784,-87.735,2,2013-08-29,2013-08-29,0
41.784,-87.739,2,2013-08-29,2013-08-29,0
41.784,-87.74,1,2013-08-29,2013-08-29,0
41.783,-87.695,2,2013-08-29,2013-08-29,0
41.783,-87.696,4,2013-08-29,2013-08-29,0
41.783,-87.697,2,2013-08-29,2013-08-29,0
41.783,-87.74,2,2013-08-29,2013-08-29,0
41.782,-87.696,4,2013-08-29,2013-08-29,0
41.876,-87.71,6,2013-08-22,2013-08-22,0
41.781,-87.699,1,2013-08-29,2013-08-29,0
41.782,-87.733,1,2013-08-29,2013-08-29,0
41.782,-87.734,2,2013-08-29,2013-08-29,0
41.782,-87.735,3,2013-08-29,2013-08-29,0
41.782,-87.739,2,2013-08-29,2013-08-29,0
41.782,-87.74,2,2013-08-29,2013-08-29,0
41.782,-87.741,3,2013-08-29,2013-08-29,0
41.781,-87.695,2,2013-08-29,2013-08-29,0
41.781,-87.696,3,2013-08-29,2013-08-29,0
41.781,-87.697,2,2013-08-29,2013-08-29,0
41.781,-87.698,2,2013-08-29,2013-08-29,0
41.781,-87.701,2,2013-08-29,2013-08-29,0
41.782,-87.697,2,2013-08-29,2013-08-29,0
41.781,-87.702,3,2013-08-29,2013-08-29,0
41.781,-87.706,2,2013-08-29,2013-08-29,0
41.781,-87.708,1,2013-08-29,2013-08-29,0
41.781,-87.711,2,2013-08-29,2013-08-29,0
41.781,-87.713,5,2013-08-29,2013-08-29,0
41.781,-87.714,2,2013-08-29,2013-08-29,0
41.781,-87.715,4,2013-08-29,2013-08-29,0
41.781,-87.716,3,2013-08-29,2013-08-29,0
41.781,-87.717,2,2013-08-29,2013-08-29,0
41.781,-87.718,4,2013-08-29,2013-08-29,0
41.782,-87.731,2,2013-08-29,2013-08-29,0
41.782,-87.73,3,2013-08-29,2013-08-29,0
41.782,-87.729,1,2013-08-29,2013-08-29,0
41.782,-87.728,2,2013-08-29,2013-08-29,0
41.782,-87.698,2,2013-08-29,2013-08-29,0
41.782,-87.7,2,2013-08-29,2013-08-29,0
41.782,-87.701,3,2013-08-29,2013-08-29,0
41.782,-87.702,2,2013-08-29,2013-08-29,0
41.782,-87.706,2,2013-08-29,2013-08-29,0
41.782,-87.708,2,2013-08-29,2013-08-29,0
41.782,-87.711,1,2013-08-29,2013-08-29,0
41.782,-87.713,6,2013-08-29,2013-08-29,0
41.782,-87.714,2,2013-08-29,2013-08-29,0
41.782,-87.715,1,2013-08-29,2013-08-29,0
41.782,-87.716,2,2013-08-29,2013-08-29,0
41.782,-87.717,1,2013-08-29,2013-08-29,0
41.782,-87.718,2,2013-08-29,2013-08-29,0
41.782,-87.719,1,2013-08-29,2013-08-29,0
41.782,-87.72,1,2013-08-29,2013-08-29,0
41.782,-87.721,2,2013-08-29,2013-08-29,0
41.782,-87.722,2,2013-08-29,2013-08-29,0
41.782,-87.724,2,2013-08-29,2013-08-29,0
41.782,-87.725,2,2013-08-29,2013-08-29,0
41.782,-87.726,2,2013-08-29,2013-08-29,0
41.782,-87.727,1,2013-08-29,2013-08-29,0
41.784,-87.715,2,2013-08-29,2013-08-29,0
41.784,-87.714,3,2013-08-29,2013-08-29,0
41.784,-87.713,4,2013-08-29,2013-08-29,0
41.874,-87.723,1,2013-08-22,2013-08-22,0
41.875,-87.724,2,2013-08-22,2013-08-22,0
41.875,-87.725,1,2013-08-22,2013-08-22,0
41.875,-87.726,2,2013-08-22,2013-08-22,0
41.875,-87.727,2,2013-08-22,2013-08-22,0
41.875,-87.728,3,2013-08-22,2013-08-22,0
41.875,-87.729,2,2013-08-22,2013-08-22,0
41.875,-87.73,4,2013-08-22,2013-08-22,0
41.874,-87.715,1,2013-08-22,2013-08-22,0
41.874,-87.716,3,2013-08-22,2013-08-22,0
41.874,-87.722,2,2013-08-22,2013-08-22,0
41.874,-87.724,2,2013-08-22,2013-08-22,0
41.784,-87.711,2,2013-08-29,2013-08-29,0
41.874,-87.725,1,2013-08-22,2013-08-22,0
41.874,-87.727,1,2013-08-22,2013-08-22,0
41.874,-87.728,1,2013-08-22,2013-08-22,0
41.874,-87.73,2,2013-08-22,2013-08-22,0
41.873,-87.729,1,2013-08-22,2013-08-22,0
41.873,-87.73,1,2013-08-22,2013-08-22,0
41.786,-87.695,1,2013-08-29,2013-08-29,0
41.786,-87.696,1,2013-08-29,2013-08-29,0
41.786,-87.697,1,2013-08-29,2013-08-29,0
41.786,-87.7,1,2013-08-29,2013-08-29,0
41.875,-87.723,3,2013-08-22,2013-08-22,0
41.875,-87.722,1,2013-08-22,2013-08-22,0
41.875,-87.721,1,2013-08-22,2013-08-22,0
41.875,-87.718,2,2013-08-22,2013-08-22,0
41.876,-87.711,7,2013-08-22,2013-08-22,0
41.876,-87.712,3,2013-08-22,2013-08-22,0
41.876,-87.713,3,2013-08-22,2013-08-22,0
41.876,-87.714,2,2013-08-22,2013-08-22,0
41.876,-87.715,1,2013-08-22,2013-08-22,0
41.876,-87.716,3,2013-08-22,2013-08-22,0
41.876,-87.723,2,2013-08-22,2013-08-22,0
41.876,-87.728,2,2013-08-22,2013-08-22,0
41.876,-87.73,4,2013-08-22,2013-08-22,0
41.875,-87.706,1,2013-08-22,2013-08-22,0
41.875,-87.707,1,2013-08-22,2013-08-22,0
41.875,-87.708,1,2013-08-22,2013-08-22,0
41.875,-87.709,4,2013-08-22,2013-08-22,0
41.875,-87.71,3,2013-08-22,2013-08-22,0
41.875,-87.711,3,2013-08-22,2013-08-22,0
41.875,-87.712,2,2013-08-22,2013-08-22,0
41.875,-87.713,3,2013-08-22,2013-08-22,0
41.875,-87.714,3,2013-08-22,2013-08-22,0
41.875,-87.715,1,2013-08-22,2013-08-22,0
41.875,-87.716,3,2013-08-22,2013-08-22,0
41.875,-87.717,5,2013-08-22,2013-08-22,0
41.786,-87.702,1,2013-08-29,2013-08-29,0
41.786,-87.706,2,2013-08-29,2013-08-29,0
41.786,-87.711,1,2013-08-29,2013-08-29,0
41.785,-87.717,1,2013-08-29,2013-08-29,0
41.785,-87.719,1,2013-08-29,2013-08-29,0
41.785,-87.72,2,2013-08-29,2013-08-29,0
41.785,-87.721,2,2013-08-29,2013-08-29,0
41.785,-87.722,1,2013-08-29,2013-08-29,0
41.785,-87.724,2,2013-08-29,2013-08-29,0
41.785,-87.725,2,2013-08-29,2013-08-29,0
41.785,-87.729,2,2013-08-29,2013-08-29,0
41.785,-87.73,4,2013-08-29,2013-08-29,0
41.785,-87.732,2,2013-08-29,2013-08-29,0
41.785,-87.733,2,2013-08-29,2013-08-29,0
41.785,-87.734,2,2013-08-29,2013-08-29,0
41.785,-87.735,2,2013-08-29,2013-08-29,0
41.784,-87.695,2,2013-08-29,2013-08-29,0
41.784,-87.696,3,2013-08-29,2013-08-29,0
41.784,-87.697,2,2013-08-29,2013-08-29,0
41.784,-87.698,2,2013-08-29,2013-08-29,0
41.784,-87.7,2,2013-08-29,2013-08-29,0
41.784,-87.701,2,2013-08-29,2013-08-29,0
41.784,-87.702,2,2013-08-29,2013-08-29,0
41.784,-87.706,2,2013-08-29,2013-08-29,0
41.784,-87.708,1,2013-08-29,2013-08-29,0
41.785,-87.718,1,2013-08-29,2013-08-29,0
41.785,-87.716,2,2013-08-29,2013-08-29,0
41.786,-87.713,1,2013-08-29,2013-08-29,0
41.785,-87.715,1,2013-08-29,2013-08-29,0
41.786,-87.721,1,2013-08-29,2013-08-29,0
41.786,-87.724,1,2013-08-29,2013-08-29,0
41.786,-87.725,1,2013-08-29,2013-08-29,0
41.786,-87.729,1,2013-08-29,2013-08-29,0
41.786,-87.73,1,2013-08-29,2013-08-29,0
41.786,-87.731,2,2013-08-29,2013-08-29,0
41.786,-87.732,1,2013-08-29,2013-08-29,0
41.786,-87.734,1,2013-08-29,2013-08-29,0
41.786,-87.735,1,2013-08-29,2013-08-29,0
41.785,-87.695,2,2013-08-29,2013-08-29,0
41.785,-87.696,3,2013-08-29,2013-08-29,0
41.785,-87.697,2,2013-08-29,2013-08-29,0
41.785,-87.698,2,2013-08-29,2013-08-29,0
41.785,-87.7,2,2013-08-29,2013-08-29,0
41.785,-87.701,2,2013-08-29,2013-08-29,0
41.785,-87.702,3,2013-08-29,2013-08-29,0
41.785,-87.706,1,2013-08-29,2013-08-29,0
41.785,-87.708,1,2013-08-29,2013-08-29,0
41.785,-87.711,1,2013-08-29,2013-08-29,0
41.785,-87.713,6,2013-08-29,2013-08-29,0
41.785,-87.714,1,2013-08-29,2013-08-29,0
41.889,-87.772,1,2013-08-15,2013-08-15,0
41.889,-87.768,4,2013-08-15,2013-08-15,0
41.908,-87.771,2,2013-08-15,2013-08-15,0
41.899,-87.767,2,2013-08-15,2013-08-15,0
41.899,-87.748,1,2013-08-15,2013-08-15,0
41.899,-87.751,1,2013-08-15,2013-08-15,0
41.899,-87.752,2,2013-08-15,2013-08-15,0
41.899,-87.753,3,2013-08-15,2013-08-15,0
41.899,-87.754,2,2013-08-15,2013-08-15,0
41.899,-87.757,2,2013-08-15,2013-08-15,0
41.899,-87.758,2,2013-08-15,2013-08-15,0
41.899,-87.759,2,2013-08-15,2013-08-15,0
41.899,-87.761,3,2013-08-15,2013-08-15,0
41.899,-87.764,2,2013-08-15,2013-08-15,0
41.899,-87.768,2,2013-08-15,2013-08-15,0
41.898,-87.759,2,2013-08-15,2013-08-15,0
41.899,-87.77,2,2013-08-15,2013-08-15,0
41.899,-87.772,3,2013-08-15,2013-08-15,0
41.899,-87.773,2,2013-08-15,2013-08-15,0
41.899,-87.774,2,2013-08-15,2013-08-15,0
41.898,-87.748,1,2013-08-15,2013-08-15,0
41.898,-87.751,2,2013-08-15,2013-08-15,0
41.898,-87.752,3,2013-08-15,2013-08-15,0
41.898,-87.753,2,2013-08-15,2013-08-15,0
41.898,-87.754,2,2013-08-15,2013-08-15,0
41.898,-87.757,2,2013-08-15,2013-08-15,0
41.9,-87.774,3,2013-08-15,2013-08-15,0
41.9,-87.773,3,2013-08-15,2013-08-15,0
41.9,-87.772,3,2013-08-15,2013-08-15,0
41.9,-87.77,2,2013-08-15,2013-08-15,0
41.901,-87.759,2,2013-08-15,2013-08-15,0
41.901,-87.761,2,2013-08-15,2013-08-15,0
41.901,-87.764,2,2013-08-15,2013-08-15,0
41.901,-87.767,3,2013-08-15,2013-08-15,0
41.901,-87.768,2,2013-08-15,2013-08-15,0
41.901,-87.771,3,2013-08-15,2013-08-15,0
41.901,-87.772,2,2013-08-15,2013-08-15,0
41.901,-87.773,2,2013-08-15,2013-08-15,0
41.901,-87.774,1,2013-08-15,2013-08-15,0
41.9,-87.748,2,2013-08-15,2013-08-15,0
41.9,-87.751,2,2013-08-15,2013-08-15,0
41.9,-87.752,2,2013-08-15,2013-08-15,0
41.9,-87.753,3,2013-08-15,2013-08-15,0
41.9,-87.754,1,2013-08-15,2013-08-15,0
41.9,-87.757,3,2013-08-15,2013-08-15,0
41.9,-87.758,2,2013-08-15,2013-08-15,0
41.9,-87.759,1,2013-08-15,2013-08-15,0
41.9,-87.761,2,2013-08-15,2013-08-15,0
41.9,-87.764,4,2013-08-15,2013-08-15,0
41.9,-87.767,3,2013-08-15,2013-08-15,0
41.9,-87.768,2,2013-08-15,2013-08-15,0
41.898,-87.758,1,2013-08-15,2013-08-15,0
41.898,-87.761,1,2013-08-15,2013-08-15,0
41.901,-87.757,2,2013-08-15,2013-08-15,0
41.895,-87.71,2,2013-08-22,2013-08-22,0
41.896,-87.758,2,2013-08-15,2013-08-15,0
41.896,-87.759,1,2013-08-15,2013-08-15,0
41.896,-87.761,3,2013-08-15,2013-08-15,0
41.896,-87.764,1,2013-08-15,2013-08-15,0
41.896,-87.767,4,2013-08-15,2013-08-15,0
41.896,-87.768,3,2013-08-15,2013-08-15,0
41.895,-87.704,1,2013-08-22,2013-08-22,0
41.895,-87.705,2,2013-08-22,2013-08-22,0
41.895,-87.708,2,2013-08-22,2013-08-22,0
41.895,-87.709,2,2013-08-22,2013-08-22,0
41.895,-87.713,2,2013-08-22,2013-08-22,0
41.898,-87.764,3,2013-08-15,2013-08-15,0
41.895,-87.714,1,2013-08-22,2013-08-22,0
41.895,-87.715,5,2013-08-22,2013-08-22,0
41.895,-87.716,2,2013-08-22,2013-08-22,0
41.895,-87.718,1,2013-08-22,2013-08-22,0
41.895,-87.719,3,2013-08-22,2013-08-22,0
41.895,-87.721,1,2013-08-22,2013-08-22,0
41.895,-87.722,2,2013-08-22,2013-08-22,0
41.895,-87.725,2,2013-08-22,2013-08-22,0
41.895,-87.752,1,2013-08-15,2013-08-15,0
41.895,-87.753,2,2013-08-15,2013-08-15,0
41.896,-87.757,3,2013-08-15,2013-08-15,0
41.896,-87.754,3,2013-08-15,2013-08-15,0
41.896,-87.753,2,2013-08-15,2013-08-15,0
41.896,-87.752,3,2013-08-15,2013-08-15,0
41.898,-87.767,4,2013-08-15,2013-08-15,0
41.898,-87.768,3,2013-08-15,2013-08-15,0
41.897,-87.748,2,2013-08-15,2013-08-15,0
41.897,-87.749,1,2013-08-15,2013-08-15,0
41.897,-87.75,2,2013-08-15,2013-08-15,0
41.897,-87.751,1,2013-08-15,2013-08-15,0
41.897,-87.752,2,2013-08-15,2013-08-15,0
41.897,-87.753,3,2013-08-15,2013-08-15,0
41.897,-87.754,2,2013-08-15,2013-08-15,0
41.897,-87.757,2,2013-08-15,2013-08-15,0
41.897,-87.758,2,2013-08-15,2013-08-15,0
41.897,-87.759,2,2013-08-15,2013-08-15,0
41.897,-87.761,3,2013-08-15,2013-08-15,0
41.897,-87.764,2,2013-08-15,2013-08-15,0
41.897,-87.767,2,2013-08-15,2013-08-15,0
41.897,-87.768,3,2013-08-15,2013-08-15,0
41.896,-87.746,1,2013-08-15,2013-08-15,0
41.896,-87.747,2,2013-08-15,2013-08-15,0
41.896,-87.748,1,2013-08-15,2013-08-15,0
41.896,-87.749,3,2013-08-15,2013-08-15,0
41.896,-87.75,3,2013-08-15,2013-08-15,0
41.901,-87.758,2,2013-08-15,2013-08-15,0
41.901,-87.755,3,2013-08-15,2013-08-15,0
41.889,-87.767,2,2013-08-15,2013-08-15,0
41.906,-87.774,3,2013-08-15,2013-08-15,0
41.906,-87.758,3,2013-08-15,2013-08-15,0
41.906,-87.76,4,2013-08-15,2013-08-15,0
41.906,-87.761,3,2013-08-15,2013-08-15,0
41.906,-87.764,1,2013-08-15,2013-08-15,0
41.906,-87.765,2,2013-08-15,2013-08-15,0
41.906,-87.767,3,2013-08-15,2013-08-15,0
41.906,-87.768,3,2013-08-15,2013-08-15,0
41.906,-87.771,2,2013-08-15,2013-08-15,0
41.906,-87.772,4,2013-08-15,2013-08-15,0
41.906,-87.773,2,2013-08-15,2013-08-15,0
41.905,-87.747,1,2013-08-15,2013-08-15,0
41.905,-87.771,3,2013-08-15,2013-08-15,0
41.905,-87.748,2,2013-08-15,2013-08-15,0
41.905,-87.749,2,2013-08-15,2013-08-15,0
41.905,-87.75,1,2013-08-15,2013-08-15,0
41.905,-87.751,4,2013-08-15,2013-08-15,0
41.905,-87.757,3,2013-08-15,2013-08-15,0
41.905,-87.758,3,2013-08-15,2013-08-15,0
41.905,-87.76,2,2013-08-15,2013-08-15,0
41.905,-87.761,3,2013-08-15,2013-08-15,0
41.905,-87.764,1,2013-08-15,2013-08-15,0
41.905,-87.767,3,2013-08-15,2013-08-15,0
41.906,-87.757,3,2013-08-15,2013-08-15,0
41.906,-87.755,3,2013-08-15,2013-08-15,0
41.906,-87.753,3,2013-08-15,2013-08-15,0
41.906,-87.752,2,2013-08-15,2013-08-15,0
41.908,-87.772,1,2013-08-15,2013-08-15,0
41.908,-87.773,3,2013-08-15,2013-08-15,0
41.908,-87.774,1,2013-08-15,2013-08-15,0
41.907,-87.751,2,2013-08-15,2013-08-15,0
41.907,-87.752,2,2013-08-15,2013-08-15,0
41.907,-87.753,2,2013-08-15,2013-08-15,0
41.907,-87.755,3,2013-08-15,2013-08-15,0
41.907,-87.757,2,2013-08-15,2013-08-15,0
41.907,-87.759,3,2013-08-15,2013-08-15,0
41.907,-87.76,3,2013-08-15,2013-08-15,0
41.907,-87.761,2,2013-08-15,2013-08-15,0
41.907,-87.765,2,2013-08-15,2013-08-15,0
41.907,-87.767,2,2013-08-15,2013-08-15,0
41.907,-87.768,3,2013-08-15,2013-08-15,0
41.907,-87.771,4,2013-08-15,2013-08-15,0
41.907,-87.772,1,2013-08-15,2013-08-15,0
41.907,-87.773,2,2013-08-15,2013-08-15,0
41.907,-87.774,2,2013-08-15,2013-08-15,0
41.906,-87.747,1,2013-08-15,2013-08-15,0
41.906,-87.748,2,2013-08-15,2013-08-15,0
41.906,-87.751,2,2013-08-15,2013-08-15,0
41.905,-87.768,3,2013-08-15,2013-08-15,0
41.905,-87.772,3,2013-08-15,2013-08-15,0
41.901,-87.753,2,2013-08-15,2013-08-15,0
41.902,-87.759,1,2013-08-15,2013-08-15,0
41.903,-87.771,3,2013-08-15,2013-08-15,0
41.903,-87.772,3,2013-08-15,2013-08-15,0
41.903,-87.773,3,2013-08-15,2013-08-15,0
41.903,-87.774,1,2013-08-15,2013-08-15,0
41.902,-87.748,2,2013-08-15,2013-08-15,0
41.902,-87.751,1,2013-08-15,2013-08-15,0
41.902,-87.753,3,2013-08-15,2013-08-15,0
41.902,-87.755,2,2013-08-15,2013-08-15,0
41.902,-87.757,3,2013-08-15,2013-08-15,0
41.902,-87.758,1,2013-08-15,2013-08-15,0
41.902,-87.761,2,2013-08-15,2013-08-15,0
41.905,-87.773,4,2013-08-15,2013-08-15,0
41.902,-87.764,1,2013-08-15,2013-08-15,0
41.902,-87.767,2,2013-08-15,2013-08-15,0
41.902,-87.768,3,2013-08-15,2013-08-15,0
41.902,-87.771,2,2013-08-15,2013-08-15,0
41.902,-87.772,1,2013-08-15,2013-08-15,0
41.902,-87.773,1,2013-08-15,2013-08-15,0
41.902,-87.774,2,2013-08-15,2013-08-15,0
41.901,-87.748,1,2013-08-15,2013-08-15,0
41.901,-87.751,2,2013-08-15,2013-08-15,0
41.901,-87.752,2,2013-08-15,2013-08-15,0
41.903,-87.768,3,2013-08-15,2013-08-15,0
41.903,-87.767,3,2013-08-15,2013-08-15,0
41.903,-87.764,4,2013-08-15,2013-08-15,0
41.903,-87.761,2,2013-08-15,2013-08-15,0
41.905,-87.774,3,2013-08-15,2013-08-15,0
41.904,-87.748,2,2013-08-15,2013-08-15,0
41.904,-87.751,3,2013-08-15,2013-08-15,0
41.904,-87.752,2,2013-08-15,2013-08-15,0
41.904,-87.753,2,2013-08-15,2013-08-15,0
41.904,-87.756,1,2013-08-15,2013-08-15,0
41.904,-87.757,1,2013-08-15,2013-08-15,0
41.904,-87.758,1,2013-08-15,2013-08-15,0
41.904,-87.759,3,2013-08-15,2013-08-15,0
41.904,-87.76,1,2013-08-15,2013-08-15,0
41.904,-87.761,3,2013-08-15,2013-08-15,0
41.904,-87.764,3,2013-08-15,2013-08-15,0
41.904,-87.767,2,2013-08-15,2013-08-15,0
41.904,-87.768,4,2013-08-15,2013-08-15,0
41.904,-87.771,3,2013-08-15,2013-08-15,0
41.904,-87.772,2,2013-08-15,2013-08-15,0
41.904,-87.773,2,2013-08-15,2013-08-15,0
41.904,-87.774,2,2013-08-15,2013-08-15,0
41.903,-87.748,2,2013-08-15,2013-08-15,0
41.903,-87.751,2,2013-08-15,2013-08-15,0
41.903,-87.753,2,2013-08-15,2013-08-15,0
41.895,-87.757,1,2013-08-15,2013-08-15,0
41.895,-87.758,1,2013-08-15,2013-08-15,0
41.895,-87.759,1,2013-08-15,2013-08-15,0
41.891,-87.772,1,2013-08-15,2013-08-15,0
41.891,-87.753,4,2013-08-15,2013-08-15,0
41.891,-87.754,2,2013-08-15,2013-08-15,0
41.891,-87.756,2,2013-08-15,2013-08-15,0
41.891,-87.758,2,2013-08-15,2013-08-15,0
41.891,-87.759,2,2013-08-15,2013-08-15,0
41.891,-87.761,3,2013-08-15,2013-08-15,0
41.891,-87.763,3,2013-08-15,2013-08-15,0
41.891,-87.767,2,2013-08-15,2013-08-15,0
41.891,-87.768,3,2013-08-15,2013-08-15,0
